   jpnij     jpi     jpj     jpk  jpiglo  jpjglo
     480      25      37      75     684     554
NAREA nlci nlcj nldi nldj nlei nlej nimpp njmpp
  327   24   36    2    2   23   35  595  349
  328   24   36    2    2   23   35  617  349
  329   24   36    2    2   23   35  639  349
  330   24   36    2    2   24   35  661  349
  331   25   36    1    2   24   35    1  383
  332   25   36    2    2   24   35   24  383
  333   25   36    2    2   24   35   47  383
  334   25   36    2    2   24   35   70  383
  335   25   36    2    2   24   35   93  383
  336   25   36    2    2   24   35  116  383
  337   25   36    2    2   24   35  139  383
  338   25   36    2    2   24   35  162  383
  339   25   36    2    2   24   35  185  383
  340   25   36    2    2   24   35  208  383
  341   25   36    2    2   24   35  231  383
  342   25   36    2    2   24   35  254  383
  343   25   36    2    2   24   35  277  383
  344   25   36    2    2   24   35  300  383
  345   25   36    2    2   24   35  323  383
  346   25   36    2    2   24   35  346  383
  347   25   36    2    2   24   35  369  383
  348   25   36    2    2   24   35  392  383
  349   25   36    2    2   24   35  415  383
  350   25   36    2    2   24   35  438  383
  351   25   36    2    2   24   35  461  383
  352   25   36    2    2   24   35  484  383
  353   24   36    2    2   23   35  507  383
  354   24   36    2    2   23   35  529  383
  355   24   36    2    2   23   35  551  383
  356   24   36    2    2   23   35  573  383
  357   24   36    2    2   23   35  595  383
  358   24   36    2    2   23   35  617  383
  359   24   36    2    2   23   35  639  383
  360   24   36    2    2   24   35  661  383
  361   25   36    1    2   24   35    1  417
  362   25   36    2    2   24   35   24  417
  363   25   36    2    2   24   35   47  417
  364   25   36    2    2   24   35   70  417
  365   25   36    2    2   24   35   93  417
  366   25   36    2    2   24   35  116  417
  367   25   36    2    2   24   35  139  417
  368   25   36    2    2   24   35  162  417
  369   25   36    2    2   24   35  185  417
  370   25   36    2    2   24   35  208  417
  371   25   36    2    2   24   35  231  417
  372   25   36    2    2   24   35  254  417
  373   25   36    2    2   24   35  277  417
  374   25   36    2    2   24   35  300  417
  375   25   36    2    2   24   35  323  417
  376   25   36    2    2   24   35  346  417
  377   25   36    2    2   24   35  369  417
  378   25   36    2    2   24   35  392  417
  379   25   36    2    2   24   35  415  417
  380   25   36    2    2   24   35  438  417
  381   25   36    2    2   24   35  461  417
  382   25   36    2    2   24   35  484  417
  383   24   36    2    2   23   35  507  417
  384   24   36    2    2   23   35  529  417
  385   24   36    2    2   23   35  551  417
  386   24   36    2    2   23   35  573  417
  387   24   36    2    2   23   35  595  417
  388   24   36    2    2   23   35  617  417
  389   24   36    2    2   23   35  639  417
  390   24   36    2    2   24   35  661  417
  391   25   36    1    2   24   35    1  451
  392   25   36    2    2   24   35   24  451
  393   25   36    2    2   24   35   47  451
  394   25   36    2    2   24   35   70  451
  395   25   36    2    2   24   35   93  451
  396   25   36    2    2   24   35  116  451
  397   25   36    2    2   24   35  139  451
  398   25   36    2    2   24   35  162  451
  399   25   36    2    2   24   35  185  451
  400   25   36    2    2   24   35  208  451
  401   25   36    2    2   24   35  231  451
  402   25   36    2    2   24   35  254  451
  403   25   36    2    2   24   35  277  451
  404   25   36    2    2   24   35  300  451
  405   25   36    2    2   24   35  323  451
  406   25   36    2    2   24   35  346  451
  407   25   36    2    2   24   35  369  451
  408   25   36    2    2   24   35  392  451
  409   25   36    2    2   24   35  415  451
  410   25   36    2    2   24   35  438  451
  411   25   36    2    2   24   35  461  451
  412   25   36    2    2   24   35  484  451
  413   24   36    2    2   23   35  507  451
  414   24   36    2    2   23   35  529  451
  415   24   36    2    2   23   35  551  451
  416   24   36    2    2   23   35  573  451
  417   24   36    2    2   23   35  595  451
  418   24   36    2    2   23   35  617  451
  419   24   36    2    2   23   35  639  451
  420   24   36    2    2   24   35  661  451
  421   25   36    1    2   24   35    1  485
  422   25   36    2    2   24   35   24  485
  423   25   36    2    2   24   35   47  485
  424   25   36    2    2   24   35   70  485
  425   25   36    2    2   24   35   93  485
  426   25   36    2    2   24   35  116  485
  427   25   36    2    2   24   35  139  485
  428   25   36    2    2   24   35  162  485
  429   25   36    2    2   24   35  185  485
  430   25   36    2    2   24   35  208  485
  431   25   36    2    2   24   35  231  485
  432   25   36    2    2   24   35  254  485
